Event,Study_type,Species,Species.UID.URL,Date.start.of.experiment,Date.end.of.experiment,Experiment,Treatment,Individual,body_length_um,growth_rate_um/day,T_target,pH_target,Li_target,T_measured,pH_TS_insitu,Lithium_measured_mg/L,pH_NBS,temp,TA1,TA2,meanALK,pHTS1,pHTS2,mean_pH_TS,flag_seacarb,S,Patm,CO2,fCO2,pCO2,fCO2pot,pCO2pot,fCO2insitu,pCO2insitu,HCO3,CO3,DIC,ALK,OmegaAragonite,OmegaCalcite
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124318,27-10-2022,31-10-2022,experiment1_single_driver,ST3,14,405.115,80.02875,20,8.1,0.18,19.7,8.013091905,0.2,8,19.9,2556.673,2557.416,2557.0445,8.02,8.0062,8.0131,8,38,1,1.53E-05,477.51697,479.14494,477.51697,479.14494,477.51697,479.14494,0.002060779,0.000203148,0.002279195,0.002557045,3.094842088,4.747680921
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124318,27-10-2022,31-10-2022,experiment1_single_driver,ST3,15,386.181,75.29525,20,8.1,0.18,19.7,8.013091905,0.2,8,19.9,2556.673,2557.416,2557.0445,8.02,8.0062,8.0131,8,38,1,1.53E-05,477.51697,479.14494,477.51697,479.14494,477.51697,479.14494,0.002060779,0.000203148,0.002279195,0.002557045,3.094842088,4.747680921
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124318,27-10-2022,31-10-2022,experiment1_single_driver,ST3,16,390.135,76.28375,20,8.1,0.18,19.7,8.013091905,0.2,8,19.9,2556.673,2557.416,2557.0445,8.02,8.0062,8.0131,8,38,1,1.53E-05,477.51697,479.14494,477.51697,479.14494,477.51697,479.14494,0.002060779,0.000203148,0.002279195,0.002557045,3.094842088,4.747680921
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124319,27-10-2022,31-10-2022,experiment1_single_driver,ST4,1,340.002,63.7505,24,8.1,0.18,25.1,8.004090664,0.19,7.97,25,2530.928,2532.672,2531.8,8.0103,7.9978,8.0041,8,38,1,1.34E-05,480.72525,482.26431,480.72525,482.26431,480.72525,482.26432,0.00197105,0.000229988,0.002214474,0.0025318,3.57020734,5.397664718
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124319,27-10-2022,31-10-2022,experiment1_single_driver,ST4,2,383.914,74.7285,24,8.1,0.18,25.1,8.004090664,0.19,7.97,25,2530.928,2532.672,2531.8,8.0103,7.9978,8.0041,8,38,1,1.34E-05,480.72525,482.26431,480.72525,482.26431,480.72525,482.26432,0.00197105,0.000229988,0.002214474,0.0025318,3.57020734,5.397664718
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124319,27-10-2022,31-10-2022,experiment1_single_driver,ST4,3,347.39,65.5975,24,8.1,0.18,25.1,8.004090664,0.19,7.97,25,2530.928,2532.672,2531.8,8.0103,7.9978,8.0041,8,38,1,1.34E-05,480.72525,482.26431,480.72525,482.26431,480.72525,482.26432,0.00197105,0.000229988,0.002214474,0.0025318,3.57020734,5.397664718
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124319,27-10-2022,31-10-2022,experiment1_single_driver,ST4,4,377.323,73.08075,24,8.1,0.18,25.1,8.004090664,0.19,7.97,25,2530.928,2532.672,2531.8,8.0103,7.9978,8.0041,8,38,1,1.34E-05,480.72525,482.26431,480.72525,482.26431,480.72525,482.26432,0.00197105,0.000229988,0.002214474,0.0025318,3.57020734,5.397664718
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124319,27-10-2022,31-10-2022,experiment1_single_driver,ST4,5,361.034,69.0085,24,8.1,0.18,25.1,8.004090664,0.19,7.97,25,2530.928,2532.672,2531.8,8.0103,7.9978,8.0041,8,38,1,1.34E-05,480.72525,482.26431,480.72525,482.26431,480.72525,482.26432,0.00197105,0.000229988,0.002214474,0.0025318,3.57020734,5.397664718
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124319,27-10-2022,31-10-2022,experiment1_single_driver,ST4,6,365.519,70.12975,24,8.1,0.18,25.1,8.004090664,0.19,7.97,25,2530.928,2532.672,2531.8,8.0103,7.9978,8.0041,8,38,1,1.34E-05,480.72525,482.26431,480.72525,482.26431,480.72525,482.26432,0.00197105,0.000229988,0.002214474,0.0025318,3.57020734,5.397664718
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124319,27-10-2022,31-10-2022,experiment1_single_driver,ST4,7,392.231,76.80775,24,8.1,0.18,25.1,8.004090664,0.19,7.97,25,2530.928,2532.672,2531.8,8.0103,7.9978,8.0041,8,38,1,1.34E-05,480.72525,482.26431,480.72525,482.26431,480.72525,482.26432,0.00197105,0.000229988,0.002214474,0.0025318,3.57020734,5.397664718
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124319,27-10-2022,31-10-2022,experiment1_single_driver,ST4,8,381.537,74.13425,24,8.1,0.18,25.1,8.004090664,0.19,7.97,25,2530.928,2532.672,2531.8,8.0103,7.9978,8.0041,8,38,1,1.34E-05,480.72525,482.26431,480.72525,482.26431,480.72525,482.26432,0.00197105,0.000229988,0.002214474,0.0025318,3.57020734,5.397664718
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124319,27-10-2022,31-10-2022,experiment1_single_driver,ST4,9,386.136,75.284,24,8.1,0.18,25.1,8.004090664,0.19,7.97,25,2530.928,2532.672,2531.8,8.0103,7.9978,8.0041,8,38,1,1.34E-05,480.72525,482.26431,480.72525,482.26431,480.72525,482.26432,0.00197105,0.000229988,0.002214474,0.0025318,3.57020734,5.397664718
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124319,27-10-2022,31-10-2022,experiment1_single_driver,ST4,10,360.455,68.86375,24,8.1,0.18,25.1,8.004090664,0.19,7.97,25,2530.928,2532.672,2531.8,8.0103,7.9978,8.0041,8,38,1,1.34E-05,480.72525,482.26431,480.72525,482.26431,480.72525,482.26432,0.00197105,0.000229988,0.002214474,0.0025318,3.57020734,5.397664718
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124320,27-10-2022,31-10-2022,experiment1_single_driver,ST5,1,308.4,55.85,30,8.1,0.18,30.2,8.0434916,0.19,8.02,27.5,2575.051,2575.785,2575.418,8.0448,8.0421,8.0435,8,38,1,1.14E-05,434.14219,435.49049,434.14219,435.49049,434.14219,435.49049,0.001921967,0.000269016,0.002202396,0.002575418,4.222967816,6.333898446
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124320,27-10-2022,31-10-2022,experiment1_single_driver,ST5,2,312,56.75,30,8.1,0.18,30.2,8.0434916,0.19,8.02,27.5,2575.051,2575.785,2575.418,8.0448,8.0421,8.0435,8,38,1,1.14E-05,434.14219,435.49049,434.14219,435.49049,434.14219,435.49049,0.001921967,0.000269016,0.002202396,0.002575418,4.222967816,6.333898446
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124320,27-10-2022,31-10-2022,experiment1_single_driver,ST5,3,308.9,55.975,30,8.1,0.18,30.2,8.0434916,0.19,8.02,27.5,2575.051,2575.785,2575.418,8.0448,8.0421,8.0435,8,38,1,1.14E-05,434.14219,435.49049,434.14219,435.49049,434.14219,435.49049,0.001921967,0.000269016,0.002202396,0.002575418,4.222967816,6.333898446
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124320,27-10-2022,31-10-2022,experiment1_single_driver,ST5,4,346.4,65.35,30,8.1,0.18,30.2,8.0434916,0.19,8.02,27.5,2575.051,2575.785,2575.418,8.0448,8.0421,8.0435,8,38,1,1.14E-05,434.14219,435.49049,434.14219,435.49049,434.14219,435.49049,0.001921967,0.000269016,0.002202396,0.002575418,4.222967816,6.333898446
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124320,27-10-2022,31-10-2022,experiment1_single_driver,ST5,5,376.8,72.95,30,8.1,0.18,30.2,8.0434916,0.19,8.02,27.5,2575.051,2575.785,2575.418,8.0448,8.0421,8.0435,8,38,1,1.14E-05,434.14219,435.49049,434.14219,435.49049,434.14219,435.49049,0.001921967,0.000269016,0.002202396,0.002575418,4.222967816,6.333898446
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124320,27-10-2022,31-10-2022,experiment1_single_driver,ST5,6,320.7,58.925,30,8.1,0.18,30.2,8.0434916,0.19,8.02,27.5,2575.051,2575.785,2575.418,8.0448,8.0421,8.0435,8,38,1,1.14E-05,434.14219,435.49049,434.14219,435.49049,434.14219,435.49049,0.001921967,0.000269016,0.002202396,0.002575418,4.222967816,6.333898446
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124320,27-10-2022,31-10-2022,experiment1_single_driver,ST5,7,378.5,73.375,30,8.1,0.18,30.2,8.0434916,0.19,8.02,27.5,2575.051,2575.785,2575.418,8.0448,8.0421,8.0435,8,38,1,1.14E-05,434.14219,435.49049,434.14219,435.49049,434.14219,435.49049,0.001921967,0.000269016,0.002202396,0.002575418,4.222967816,6.333898446
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124318,27-10-2022,31-10-2022,experiment2_multiple_drivers,ML1P2_20_R1,1,332.21,61.8,20,7.7,0.18,20.5,7.676314826,0.19,7.55,20.5,2534.66392,2516.07154,2525.36773,7.680328613,7.672355972,7.676342292,8,38,1,3.60E-05,1145.472,1149.351,1145.472,1149.351,1145.472,1149.351,0.002268,0.000105,0.002409,0.002525,1.607368,2.461872
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124318,27-10-2022,31-10-2022,experiment2_multiple_drivers,ML1P2_20_R1,2,297.5,53.12,20,7.7,0.18,20.5,7.676314826,0.19,7.55,20.5,2534.66392,2516.07154,2525.36773,7.680328613,7.672355972,7.676342292,8,38,1,3.60E-05,1145.472,1149.351,1145.472,1149.351,1145.472,1149.351,0.002268,0.000105,0.002409,0.002525,1.607368,2.461872
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124318,27-10-2022,31-10-2022,experiment2_multiple_drivers,ML1P2_20_R1,3,344.95,64.99,20,7.7,0.18,20.5,7.676314826,0.19,7.55,20.5,2534.66392,2516.07154,2525.36773,7.680328613,7.672355972,7.676342292,8,38,1,3.60E-05,1145.472,1149.351,1145.472,1149.351,1145.472,1149.351,0.002268,0.000105,0.002409,0.002525,1.607368,2.461872
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124318,27-10-2022,31-10-2022,experiment2_multiple_drivers,ML1P2_20_R1,4,374.4,72.35,20,7.7,0.18,20.5,7.676314826,0.19,7.55,20.5,2534.66392,2516.07154,2525.36773,7.680328613,7.672355972,7.676342292,8,38,1,3.60E-05,1145.472,1149.351,1145.472,1149.351,1145.472,1149.351,0.002268,0.000105,0.002409,0.002525,1.607368,2.461872
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124318,27-10-2022,31-10-2022,experiment2_multiple_drivers,ML1P2_20_R1,5,363.87,69.72,20,7.7,0.18,20.5,7.676314826,0.19,7.55,20.5,2534.66392,2516.07154,2525.36773,7.680328613,7.672355972,7.676342292,8,38,1,3.60E-05,1145.472,1149.351,1145.472,1149.351,1145.472,1149.351,0.002268,0.000105,0.002409,0.002525,1.607368,2.461872
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124318,27-10-2022,31-10-2022,experiment2_multiple_drivers,ML1P2_20_R1,6,383.87,74.72,20,7.7,0.18,20.5,7.676314826,0.19,7.55,20.5,2534.66392,2516.07154,2525.36773,7.680328613,7.672355972,7.676342292,8,38,1,3.60E-05,1145.472,1149.351,1145.472,1149.351,1145.472,1149.351,0.002268,0.000105,0.002409,0.002525,1.607368,2.461872
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124318,27-10-2022,31-10-2022,experiment2_multiple_drivers,ML1P2_20_R1,7,344.14,64.78,20,7.7,0.18,20.5,7.676314826,0.19,7.55,20.5,2534.66392,2516.07154,2525.36773,7.680328613,7.672355972,7.676342292,8,38,1,3.60E-05,1145.472,1149.351,1145.472,1149.351,1145.472,1149.351,0.002268,0.000105,0.002409,0.002525,1.607368,2.461872
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124318,27-10-2022,31-10-2022,experiment2_multiple_drivers,ML1P2_20_R1,8,311.74,56.68,20,7.7,0.18,20.5,7.676314826,0.19,7.55,20.5,2534.66392,2516.07154,2525.36773,7.680328613,7.672355972,7.676342292,8,38,1,3.60E-05,1145.472,1149.351,1145.472,1149.351,1145.472,1149.351,0.002268,0.000105,0.002409,0.002525,1.607368,2.461872
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124318,27-10-2022,31-10-2022,experiment2_multiple_drivers,ML1P2_20_R1,9,348.42,65.86,20,7.7,0.18,20.5,7.676314826,0.19,7.55,20.5,2534.66392,2516.07154,2525.36773,7.680328613,7.672355972,7.676342292,8,38,1,3.60E-05,1145.472,1149.351,1145.472,1149.351,1145.472,1149.351,0.002268,0.000105,0.002409,0.002525,1.607368,2.461872
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124318,27-10-2022,31-10-2022,experiment2_multiple_drivers,ML1P2_20_R1,10,315.94,57.74,20,7.7,0.18,20.5,7.676314826,0.19,7.55,20.5,2534.66392,2516.07154,2525.36773,7.680328613,7.672355972,7.676342292,8,38,1,3.60E-05,1145.472,1149.351,1145.472,1149.351,1145.472,1149.351,0.002268,0.000105,0.002409,0.002525,1.607368,2.461872
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124318,27-10-2022,31-10-2022,experiment2_multiple_drivers,ML1P2_20_R1,11,325.32,60.08,20,7.7,0.18,20.5,7.676314826,0.19,7.55,20.5,2534.66392,2516.07154,2525.36773,7.680328613,7.672355972,7.676342292,8,38,1,3.60E-05,1145.472,1149.351,1145.472,1149.351,1145.472,1149.351,0.002268,0.000105,0.002409,0.002525,1.607368,2.461872
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124319,27-10-2022,31-10-2022,experiment2_multiple_drivers,ML1P2_20_R2,1,316.01,57.75,20,7.7,0.18,20.7,7.667581958,0.18,7.54,20.7,2471.93273,2471.799,2471.865865,7.656876117,7.678345569,7.667610843,8,38,1,3.59E-05,1146.417,1150.29,1146.417,1150.29,1146.417,1150.29,0.002222,0.000102,0.00236,0.002472,1.556017,2.381937
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124319,27-10-2022,31-10-2022,experiment2_multiple_drivers,ML1P2_20_R2,2,373.48,72.12,20,7.7,0.18,20.7,7.667581958,0.18,7.54,20.7,2471.93273,2471.799,2471.865865,7.656876117,7.678345569,7.667610843,8,38,1,3.59E-05,1146.417,1150.29,1146.417,1150.29,1146.417,1150.29,0.002222,0.000102,0.00236,0.002472,1.556017,2.381937
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124319,27-10-2022,31-10-2022,experiment2_multiple_drivers,ML1P2_20_R2,3,393.36,77.09,20,7.7,0.18,20.7,7.667581958,0.18,7.54,20.7,2471.93273,2471.799,2471.865865,7.656876117,7.678345569,7.667610843,8,38,1,3.59E-05,1146.417,1150.29,1146.417,1150.29,1146.417,1150.29,0.002222,0.000102,0.00236,0.002472,1.556017,2.381937
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124319,27-10-2022,31-10-2022,experiment2_multiple_drivers,ML1P2_20_R2,4,361.7,69.17,20,7.7,0.18,20.7,7.667581958,0.18,7.54,20.7,2471.93273,2471.799,2471.865865,7.656876117,7.678345569,7.667610843,8,38,1,3.59E-05,1146.417,1150.29,1146.417,1150.29,1146.417,1150.29,0.002222,0.000102,0.00236,0.002472,1.556017,2.381937
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124320,27-10-2022,31-10-2022,experiment2_multiple_drivers,ML2P1_20_R1,1,330.81,61.45,20,8.1,7,20.6,7.968508809,7,7.97,20.6,2499.35971,2500.7397,2500.049705,7.968640037,7.968397239,7.968518638,8,38,1,1.65E-05,526.7942,528.5747,526.7942,528.5747,526.7942,528.5747,0.002043,0.000187,0.002246,0.0025,2.848565,4.361736
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124320,27-10-2022,31-10-2022,experiment2_multiple_drivers,ML2P1_20_R1,2,359.44,68.61,20,8.1,7,20.6,7.968508809,7,7.97,20.6,2499.35971,2500.7397,2500.049705,7.968640037,7.968397239,7.968518638,8,38,1,1.65E-05,526.7942,528.5747,526.7942,528.5747,526.7942,528.5747,0.002043,0.000187,0.002246,0.0025,2.848565,4.361736
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124320,27-10-2022,31-10-2022,experiment2_multiple_drivers,ML2P1_20_R1,3,308.23,55.81,20,8.1,7,20.6,7.968508809,7,7.97,20.6,2499.35971,2500.7397,2500.049705,7.968640037,7.968397239,7.968518638,8,38,1,1.65E-05,526.7942,528.5747,526.7942,528.5747,526.7942,528.5747,0.002043,0.000187,0.002246,0.0025,2.848565,4.361736
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124320,27-10-2022,31-10-2022,experiment2_multiple_drivers,ML2P1_20_R1,4,375.46,72.62,20,8.1,7,20.6,7.968508809,7,7.97,20.6,2499.35971,2500.7397,2500.049705,7.968640037,7.968397239,7.968518638,8,38,1,1.65E-05,526.7942,528.5747,526.7942,528.5747,526.7942,528.5747,0.002043,0.000187,0.002246,0.0025,2.848565,4.361736
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124320,27-10-2022,31-10-2022,experiment2_multiple_drivers,ML2P1_20_R1,5,380.63,73.91,20,8.1,7,20.6,7.968508809,7,7.97,20.6,2499.35971,2500.7397,2500.049705,7.968640037,7.968397239,7.968518638,8,38,1,1.65E-05,526.7942,528.5747,526.7942,528.5747,526.7942,528.5747,0.002043,0.000187,0.002246,0.0025,2.848565,4.361736
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124320,27-10-2022,31-10-2022,experiment2_multiple_drivers,ML2P1_20_R1,6,382.3,74.32,20,8.1,7,20.6,7.968508809,7,7.97,20.6,2499.35971,2500.7397,2500.049705,7.968640037,7.968397239,7.968518638,8,38,1,1.65E-05,526.7942,528.5747,526.7942,528.5747,526.7942,528.5747,0.002043,0.000187,0.002246,0.0025,2.848565,4.361736
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124320,27-10-2022,31-10-2022,experiment2_multiple_drivers,ML2P1_20_R1,7,358.93,68.48,20,8.1,7,20.6,7.968508809,7,7.97,20.6,2499.35971,2500.7397,2500.049705,7.968640037,7.968397239,7.968518638,8,38,1,1.65E-05,526.7942,528.5747,526.7942,528.5747,526.7942,528.5747,0.002043,0.000187,0.002246,0.0025,2.848565,4.361736
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124320,27-10-2022,31-10-2022,experiment2_multiple_drivers,ML2P1_20_R1,8,340.2,63.8,20,8.1,7,20.6,7.968508809,7,7.97,20.6,2499.35971,2500.7397,2500.049705,7.968640037,7.968397239,7.968518638,8,38,1,1.65E-05,526.7942,528.5747,526.7942,528.5747,526.7942,528.5747,0.002043,0.000187,0.002246,0.0025,2.848565,4.361736
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124320,27-10-2022,31-10-2022,experiment2_multiple_drivers,ML2P1_20_R1,9,343.85,64.71,20,8.1,7,20.6,7.968508809,7,7.97,20.6,2499.35971,2500.7397,2500.049705,7.968640037,7.968397239,7.968518638,8,38,1,1.65E-05,526.7942,528.5747,526.7942,528.5747,526.7942,528.5747,0.002043,0.000187,0.002246,0.0025,2.848565,4.361736
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124320,27-10-2022,31-10-2022,experiment2_multiple_drivers,ML2P1_20_R1,10,310.37,56.34,20,8.1,7,20.6,7.968508809,7,7.97,20.6,2499.35971,2500.7397,2500.049705,7.968640037,7.968397239,7.968518638,8,38,1,1.65E-05,526.7942,528.5747,526.7942,528.5747,526.7942,528.5747,0.002043,0.000187,0.002246,0.0025,2.848565,4.361736
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124321,27-10-2022,31-10-2022,experiment2_multiple_drivers,ML2P1_20_R2,1,371.32,71.58,20,8.1,7,20.5,7.971311539,8,7.97,20.5,2499.34378,2496.83552,2498.08965,7.971250438,7.97139207,7.971321254,8,38,1,1.64E-05,522.3891,524.1569,522.3891,524.1569,522.3891,524.1569,0.00204,0.000187,0.002243,0.002498,2.851563,4.367501
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124321,27-10-2022,31-10-2022,experiment2_multiple_drivers,ML2P1_20_R2,2,379.99,73.75,20,8.1,7,20.5,7.971311539,8,7.97,20.5,2499.34378,2496.83552,2498.08965,7.971250438,7.97139207,7.971321254,8,38,1,1.64E-05,522.3891,524.1569,522.3891,524.1569,522.3891,524.1569,0.00204,0.000187,0.002243,0.002498,2.851563,4.367501
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124321,27-10-2022,31-10-2022,experiment2_multiple_drivers,ML2P1_20_R2,3,350.84,66.46,20,8.1,7,20.5,7.971311539,8,7.97,20.5,2499.34378,2496.83552,2498.08965,7.971250438,7.97139207,7.971321254,8,38,1,1.64E-05,522.3891,524.1569,522.3891,524.1569,522.3891,524.1569,0.00204,0.000187,0.002243,0.002498,2.851563,4.367501
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124321,27-10-2022,31-10-2022,experiment2_multiple_drivers,ML2P1_20_R2,4,356.01,67.75,20,8.1,7,20.5,7.971311539,8,7.97,20.5,2499.34378,2496.83552,2498.08965,7.971250438,7.97139207,7.971321254,8,38,1,1.64E-05,522.3891,524.1569,522.3891,524.1569,522.3891,524.1569,0.00204,0.000187,0.002243,0.002498,2.851563,4.367501
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124321,27-10-2022,31-10-2022,experiment2_multiple_drivers,ML2P1_20_R2,5,372.46,71.86,20,8.1,7,20.5,7.971311539,8,7.97,20.5,2499.34378,2496.83552,2498.08965,7.971250438,7.97139207,7.971321254,8,38,1,1.64E-05,522.3891,524.1569,522.3891,524.1569,522.3891,524.1569,0.00204,0.000187,0.002243,0.002498,2.851563,4.367501
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124321,27-10-2022,31-10-2022,experiment2_multiple_drivers,ML2P1_20_R2,6,393.75,77.19,20,8.1,7,20.5,7.971311539,8,7.97,20.5,2499.34378,2496.83552,2498.08965,7.971250438,7.97139207,7.971321254,8,38,1,1.64E-05,522.3891,524.1569,522.3891,524.1569,522.3891,524.1569,0.00204,0.000187,0.002243,0.002498,2.851563,4.367501
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124321,27-10-2022,31-10-2022,experiment2_multiple_drivers,ML2P1_20_R2,7,405.93,80.23,20,8.1,7,20.5,7.971311539,8,7.97,20.5,2499.34378,2496.83552,2498.08965,7.971250438,7.97139207,7.971321254,8,38,1,1.64E-05,522.3891,524.1569,522.3891,524.1569,522.3891,524.1569,0.00204,0.000187,0.002243,0.002498,2.851563,4.367501
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124321,27-10-2022,31-10-2022,experiment2_multiple_drivers,ML2P1_20_R2,8,350.28,66.32,20,8.1,7,20.5,7.971311539,8,7.97,20.5,2499.34378,2496.83552,2498.08965,7.971250438,7.97139207,7.971321254,8,38,1,1.64E-05,522.3891,524.1569,522.3891,524.1569,522.3891,524.1569,0.00204,0.000187,0.002243,0.002498,2.851563,4.367501
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124326,27-10-2022,31-10-2022,experiment2_multiple_drivers,ML1P2_24_R1,1,352.57,66.89,24,7.7,0.18,25.5,7.752493865,0.17,7.49,25.5,2488.15563,2488.18145,2488.16854,7.756170062,7.748865115,7.752517589,8,38,1,2.58E-05,934.389,937.3638,934.389,937.3638,934.389,937.3639,0.00214,0.000143,0.002309,0.002488,2.217209,3.346922
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124326,27-10-2022,31-10-2022,experiment2_multiple_drivers,ML1P2_24_R1,2,411.64,81.66,24,7.7,0.18,25.5,7.752493865,0.17,7.49,25.5,2488.15563,2488.18145,2488.16854,7.756170062,7.748865115,7.752517589,8,38,1,2.58E-05,934.389,937.3638,934.389,937.3638,934.389,937.3639,0.00214,0.000143,0.002309,0.002488,2.217209,3.346922
P_lividus_2022,Laboratory microcosm experiment,Paracentrotus lividus,marinespecies.org/aphia.php?p=taxdetails&id=124326,27-10-2022,31-10-2022,experiment2_multiple_drivers,ML1P2_24_R1,3,374.67,72.42,24,7.7,0.18,25.5,7.752493865,0.17,7.49,25.5,2488.15563,2488.18145,2488.16854,7.756170062,7.748865115,7.752517589,8,38,1,2.58E-05,934.389,937.3638,934.389,937.3638,934.389,937.3639,0.00214,0.000143,0.002309,0.002488,2.217209,3.346922
